N,P,K,temperature,humidity,ph,rainfall,label
99.22027789031316,33.147905352545244,37.26135047587582,24.799938899007195,44.2748662870454,6.748332230177034,111.81557343181191,wheat
5.3412188047872045,117.60576826151748,185.71812704866107,12.19387138748077,53.31759031891864,6.441599103343399,118.67462845973269,apple
12.644032929300746,63.303953116258924,65.4264289916421,26.81817652837339,68.60693064744402,6.248249661995484,102.39624773965306,mungbean
110.84544192683289,29.837959187952745,52.28034762647178,38.431190667913285,63.25134137326957,6.993274672885487,47.13115470857423,watermelon
37.20599732019508,83.49479474302308,63.41609937163496,19.498039907044287,62.69068164230903,7.588269123464545,64.6217936934631,lentil
70.90001345748793,58.88702185506315,60.215138835009306,27.106879170303014,86.73877689619913,6.434905640493567,168.66839259143165,jute
16.731875582619022,109.94973065164729,160.25589528437297,13.358674709114847,62.8825636055676,6.161931704199915,106.56279953357404,apple
18.044296888357625,49.47005443492198,43.75753693288624,31.555099718461125,60.79594254671305,6.396523503285189,112.18175309109803,blackgram
90.75973617740391,53.92677301911564,39.31085876770722,16.828302236227017,40.34861619724302,6.1086703316918385,89.24935564066848,wheat
89.84179517061693,47.50106295291479,58.86517645423626,23.74870579523704,75.71424172563721,6.80289869228419,183.53937577791788,rice
90.21081681987232,53.831404509057045,74.78202890757585,27.38433705204463,67.7186174435744,5.572320761049524,87.28155203507957,maize
11.394092640708198,108.86373721757789,182.96359516629616,6.191063388053015,77.6639397658823,6.485084059685096,143.63511943036116,apple
14.48198165361317,80.39940317253988,78.42330202778666,24.007601624507323,67.90016133373217,6.767134782014584,64.42165601132926,lentil
37.0489368845908,97.04771945658507,60.36392725123104,15.754121759927882,47.51076188712567,7.338630832727003,92.17905375580543,lentil
27.306436039336255,56.91758700266871,55.00835605623281,25.693940859041835,42.69630555208482,6.701824011318172,90.68627142920025,pigeonpeas
22.5582182475499,53.752942723943136,61.75018228897356,30.742875750902108,60.01637011582543,7.054098571303513,137.598267629237,pigeonpeas
13.799380242834498,138.85607394434584,135.8576691773388,18.024480459555786,53.783080879622275,6.0894382099550235,185.14386963311142,apple
84.17716941056706,52.82293213480643,43.40194982034726,29.33727062646016,79.14599595993796,6.826416290760904,160.5582712904428,jute
22.883436912361077,78.8282378926375,66.29486333399642,15.310681302444562,68.4070869838155,6.481425171327014,46.796423260654194,lentil
12.11382033000875,18.344309213467326,39.73519947506842,34.45122448744887,48.48002081623477,6.421737470539304,117.13044235642798,pomegranate
15.900645919384692,47.12449915508152,48.996927789836086,34.64192605759464,48.02836453613157,7.392159723134078,48.12509922657566,mothbeans
35.78936036057819,45.06430017353693,65.61828646425559,25.19843219357941,45.35341369708442,7.538885158843113,76.73977587463916,mothbeans
114.02326916376967,56.01882602879407,51.25088930145104,22.55519992545508,60.92414385007851,7.020211157640451,111.86113782151844,wheat
29.462961584781578,68.63697786576432,44.542969431098896,32.161242842205304,48.05420201836342,7.163473294842373,50.07308895445216,mothbeans
44.34968707725956,26.712318707856568,59.196868534770374,32.80134906408752,78.01398562486506,6.782133063522486,177.8988505899609,papaya
15.964855908594398,25.252179299338813,34.72135544606603,25.064620642286776,72.61813053324272,5.720788468499867,102.10221708336053,grapes
8.919305408088114,6.172153632708732,48.220691504332315,26.851650454162026,82.5383255862779,5.760698285702859,159.57390520645703,coconut
35.088739393073794,46.4638872182719,43.614454673154036,33.51537171897925,63.132256297853,6.962140122004293,110.55229376391821,blackgram
11.035585674513907,110.9621682971819,134.56349615292837,0.9984497132675818,53.46670096509016,5.60705052083407,176.0558115519923,apple
114.93565831636877,71.84970811647098,50.050257098730874,27.072825225497354,77.55593647818823,5.975026534025389,167.7303959298141,banana
76.73114285720014,48.70892449132103,64.84164918907818,31.71987871402326,89.41456327971589,6.382188533596956,198.57841143552324,jute
37.7397582874674,80.68527568042552,64.6825765192745,20.28177721423017,43.8061848418928,7.18498695835281,63.774514236936405,lentil
91.48152532699652,48.507807551272265,59.435585340822705,19.477202905250024,47.79410743192479,6.951008554649417,103.99853797158555,wheat
6.780570994878195,11.428227860884686,43.421394679142026,31.591299126231608,71.0115113215802,6.239950324358439,194.39889377159506,coconut
9.323804603110677,13.091696003829206,33.104925107807034,27.535061889250144,88.37958651000797,6.50491392004565,152.01660659751244,coconut
14.996155404918099,69.58530391851085,64.62547027789387,27.814773024509194,61.401373914423786,5.584938336066337,67.22268897033203,blackgram
23.057868389696615,67.62074202335859,50.35050519773698,25.820990603874787,36.12726319105287,6.837390286655369,40.98174642972845,mothbeans
10.294826577093636,52.275477623754654,49.88137807906227,31.933775385188525,75.32490945520757,6.456141953956926,108.69762086669121,mungbean
14.901002751952605,45.5337715317965,46.06881847474611,30.80060585565967,31.53450616861193,6.795586881858196,55.585372355735046,mothbeans
13.872137407926443,48.93578195170634,63.401442611201304,29.716263651952616,64.5496320738708,6.249277499414624,79.96376859062275,mungbean
90.49140539106463,73.93440946575903,63.06749944438799,27.81401059410026,53.005226384265214,6.588978195921699,60.51827944483094,maize
17.959784126664008,84.06215517199297,71.86239648823722,22.144241640712423,72.77015847565792,5.653773946099712,131.38544642067677,kidneybeans
94.6470458309974,48.03345035229626,51.242177333881365,20.205844942958024,89.39819704323989,6.7486639612006325,181.85086660174142,rice
35.314385909749184,53.80987151928295,46.52763819794934,26.33778144993968,79.06614335164745,6.108998381371735,71.94560519615554,mungbean
22.13582156721609,62.734128012398344,91.35039369936429,17.85758324592706,62.98300638797788,6.528165824832852,113.2456157148712,kidneybeans
111.05565474610904,27.877804363502015,59.33097101477702,35.57509822818506,52.94947498592564,7.249814185365393,65.2809902090072,muskmelon
104.9096510550991,72.3851819327672,65.79563471005365,27.518147020091316,89.62058978230152,6.420561954315621,179.3537402228831,banana
20.04205979737837,30.86465377532951,50.95906768295868,25.559038609917465,64.77565562061525,7.3297723002430075,104.0276866182554,grapes
21.985563537608044,49.803841175733325,40.32433250905589,33.26551074191464,64.02942101210095,5.7089090362003025,111.91716430194302,pigeonpeas
21.096658769443746,29.456024771000273,51.76168804985498,18.144913831675506,76.5402495486005,6.732448503213906,98.58526275763333,grapes
2.252142980786236,18.680966793145835,7.919444708048369,24.194660123840407,89.71267240175408,7.264793069532727,195.6563928561169,orange
88.76855949432178,59.27595767457394,40.10687375313321,12.731768735330489,63.690955214274375,6.988061663251314,99.8195716453139,wheat
35.454153232187934,50.89766055027431,63.81805400355554,34.40992322574437,72.46420746136013,7.112440931177833,108.3058387224681,mungbean
106.23109207136721,29.24859996143227,46.28458668158799,28.303974148115262,60.840564672541845,6.854267804016632,73.83026391852992,muskmelon
15.09643018152206,67.79900799601157,95.61638068877315,22.49977798452071,77.24685466100969,6.638072981745881,139.7155305990302,kidneybeans
36.70291105551425,73.83509842951429,66.17838988893295,15.254477599057509,49.37467158859452,7.273804634909487,53.84229166069042,chickpea
118.68696533409786,41.14472496172149,22.721095228561477,27.468085644143148,51.51380640603151,7.373642431984592,111.10434822596255,cotton
11.562172186638092,60.51286598042423,91.82177567706592,19.771463759890494,43.92643415660728,6.471131869189002,95.27527671681678,lentil
35.154755015290746,92.20361273982651,92.9193522016707,24.327105081327613,66.32761898341093,5.800423026801439,141.6783607852541,kidneybeans
36.485094720342374,25.834363248868623,45.528894851939015,30.778770814409093,62.47946065427303,7.429380957656922,57.35633542157657,pomegranate
13.793927362107134,93.70218005860725,74.48726411176607,21.60469721364431,54.12449258097695,6.397859559590077,72.11806260343255,lentil
36.55045973641776,16.645814557071013,23.906435177767655,32.0548607190581,76.20725917279202,7.025598105751611,141.56926620416598,mango
112.63283404101182,23.51149639117024,49.75398785200793,32.066655324966305,76.37475980909304,5.6869213115612816,91.45935929450964,watermelon
2.44107534162632,3.78667506994141,36.345615532326825,30.568906382730944,85.74113307980733,5.971472318087038,162.7004721412934,coconut
12.691027570445375,98.46174891524439,92.29046597305002,19.596327543564602,46.708076449710134,7.866910210499705,54.12176170088802,lentil
98.49789179768445,37.553468874760924,44.91745517677156,23.008783098167697,75.69680988754935,5.555330421031799,241.4346500969845,rice
116.15069045596427,22.2954301935505,55.74802252730403,32.15694651093525,68.9524774533105,6.662786153940859,71.60613443616953,watermelon
9.290769270488383,14.96220482319871,36.64991529262165,27.199245480393742,88.94454054693422,6.931230590678767,298.56985980923645,coconut
63.08233116537325,51.75652787731938,60.027149560881824,27.418763725337612,67.6920233685229,7.077229929344813,106.55421507974484,maize
17.123004051244187,80.49455110183163,64.16899211233391,18.845113276448124,44.63001205863793,7.304448519090945,96.53717368103425,chickpea
31.440882670198665,84.15171029144472,71.95704600393333,19.10816395567428,46.53099396571697,7.932042918260417,39.14440670901518,lentil
14.71819624539146,72.39151436836397,71.60182127849748,23.714140341908543,70.18108982626694,6.695022095787058,105.0467898792499,kidneybeans
104.34252578811237,43.75198678998959,19.26886377490491,24.40378781085091,54.63936506862619,7.530086379940979,96.4613466003174,cotton
10.550671731374253,19.353329404150657,49.134665377782305,15.140174302293662,50.9893083104778,7.203775964940767,121.56223755228646,grapes
90.8897907718663,35.961470446025174,30.165663513708072,28.15461428454834,84.13714687695234,6.593510752061481,265.6905520028919,rice
85.78267772583914,66.05396023637105,54.16233504040039,30.142071744772863,86.71612739235673,7.107839247173692,176.51490022170105,jute
103.90316678305078,21.20734311857752,33.83091035771902,28.67890801761552,74.88873161848923,6.194508431711065,137.00649133817103,cotton
10.250641125164158,15.057971453021105,47.42390489560427,32.143875620372924,67.49929308081748,6.9109933038692475,117.1779270254866,pomegranate
14.982311580517413,13.477598843359061,11.718370172666948,19.639033181882844,80.04797055687071,6.177359208914062,175.70118677473602,orange
97.658592351061,41.58307913402323,58.83571691471742,29.053506419560637,73.91582269578593,5.604041951312748,165.11670020661398,rice
36.43774203289035,63.11515956365163,88.2721438484202,24.200381641090527,48.120508129051935,6.7409828741190285,69.82449840913014,lentil
14.051144100416423,24.059549109891556,38.157347187580996,27.78748083348014,79.33980271214703,7.488575971522118,146.67405856188833,mango
10.157240752319876,19.974603955729823,15.424479032279585,19.62591887947719,87.53717166052343,7.06344453197592,101.54151660765393,orange
10.102334369413487,19.38035980867633,7.585942149476789,25.794958883950674,82.28962016405964,6.85935026228127,135.12196306675696,orange
33.471874259333774,25.92251807164427,47.69503183319267,18.00924556686979,58.619909996829485,5.823791220104717,82.43658150041502,grapes
73.50460685614512,58.287291117375574,39.696087960622656,25.18790621743366,84.06037917790356,6.045444403568941,295.7673124081441,rice
107.47647859162304,33.64805215392334,33.69413192850081,27.097606712587766,50.49699771743201,7.082441256065788,146.09405109905768,cotton
30.246796091624645,47.17199152225089,62.74121263033649,36.40008317443148,39.377940747249006,6.821365266020566,40.484513871510046,mothbeans
80.10716092915446,31.54436253749968,38.359393927098346,29.082658859666537,74.79123781333945,5.717342308136835,223.41791404163445,rice
59.17601908517696,20.300870214568803,53.09662716788007,25.650950412340777,71.3283280896287,6.827742336335378,110.49391803279495,papaya
35.50953124472797,16.385502581150725,50.06259763349441,30.42878132360805,64.98680784661688,5.750177819672807,62.97829657226113,pomegranate
13.113241259042221,34.38785216181812,11.166210910500679,34.88414190902114,58.17673246446201,7.243091361416253,138.19907414929995,mango
130.2866650165008,23.10305499946287,20.778784189066926,28.335875000418568,54.2526720503019,6.989823209553321,102.42313401313416,cotton
34.71233385736899,94.28116113322312,76.6042870741973,15.893399022918668,53.133444318988595,6.461469180414108,50.38375184976369,lentil
12.09585762053985,30.328335462987823,15.184601543693569,30.167588400910947,51.84629102404511,6.039947273710924,172.21052853406906,mango
27.406855965974252,37.121049593636776,39.60543502285316,31.702539760443592,45.63710766395249,6.749590797437451,83.64503518175101,pomegranate
14.850143087108858,79.0760042587188,88.73324701488016,17.473403158190834,69.21845550646663,6.499900718569929,96.26997438085658,kidneybeans
45.98128619217686,27.958196931697657,54.354067234186736,34.1695827558308,73.5706580907943,6.5642209650157355,146.7838013124715,papaya
118.18550053440222,13.857317823906355,60.92383801680181,33.0623103609088,50.64080624711057,7.387121213796543,72.59184044094667,muskmelon
17.626497789299034,13.79024566217445,16.679020380508348,18.73060733949702,83.56365169178136,7.304388236765352,138.5732327899833,orange
25.42286327653779,49.25404844468452,57.191266018570474,28.252111962762115,41.17808242724957,6.043997210688712,60.57411390659316,pigeonpeas
72.13100590270382,53.0313743303194,70.76484025082397,18.74750157756075,62.73555320374474,7.493393707705954,133.25732425554168,maize
10.534994997614952,10.756756462986154,53.42153987119567,28.146889738713266,79.63815137672005,6.952994369720106,250.82230303986108,coconut
28.129132594644368,58.90056041856482,52.5214882540142,26.443120436874814,61.87118813824671,5.52500732589945,112.41205585471288,blackgram
36.852555182989434,39.16160423870465,55.77974853211428,26.100177211275437,68.4228399417938,6.346716054701572,50.93102907623537,pomegranate
30.818487715304705,69.18392643015875,64.7020520060088,16.652844901429575,50.05976405657211,6.578109426780295,153.2401049058379,kidneybeans
84.71004331560565,47.29549426542761,38.22165662061618,18.3126700377369,59.542611650555926,7.244612705560803,70.64212717606031,wheat
85.092475149869,65.27016893905754,68.80799075476199,31.93169360253846,86.02743070927274,6.096452478599129,133.63127275049555,banana
16.571775191796497,23.291199299054824,48.53439583767859,32.69973618206601,43.11878127737169,7.424730632909057,139.02206705545558,pomegranate
36.47679630317042,78.6523902456068,63.0279890923915,18.878260899169312,74.1061297838781,6.852661042819343,100.34727424975958,kidneybeans
28.19536675969657,28.127785479607756,34.814744452828705,31.375036211847963,58.26340039371527,6.030069836281095,144.3430735138645,mango
32.1360855568459,93.36578388002704,89.61904527814076,16.428502873008387,52.60283766770907,7.5378455642152815,76.09783609690385,chickpea
20.744191495874333,69.68516000152968,60.52942746776034,39.23471000570502,34.27669665099347,6.7642789496651385,57.736590164117715,mothbeans
16.902145980108244,12.043086122529086,43.61798885228971,29.079353710542964,79.94490960379126,5.560658246818992,283.919003463099,coconut
75.66102792711317,62.378655225458715,70.8685443949042,18.038619163251344,65.48973343649601,6.210986020882714,131.4777598149376,maize
89.72688763997816,51.66800795566978,55.67089404318857,22.453297968504874,51.915505888553646,7.002127704855969,70.4984295415821,wheat
37.67935418810716,55.07115459916287,49.83651982054776,32.37132413956639,60.73425886966133,6.712153509065477,80.17940365622002,mungbean
14.219600177010001,31.498958101060943,23.118449447338527,31.053229312205325,54.10899903632708,6.513540081435576,95.18543734356527,mango
88.52418816100334,30.93402248653534,49.550004761276554,15.527895155856417,65.93074749518911,6.709814860037335,146.81934279147217,wheat
67.77294616146334,50.3229929208921,69.7141501704177,28.742644678507343,85.21603343512203,6.67908813994491,229.3344827860976,jute
7.46928433585444,139.72683158393332,199.63691205126406,2.2957255732122483,71.77906337985041,5.577618219503652,103.01920153371886,apple
8.018054451582522,130.4444235394103,163.7776885226671,18.806323064785285,58.810292400753085,6.123555367427393,178.69568104790415,apple
15.036527768525065,8.993793467386794,48.38566084695957,31.88284670368008,80.25472940570451,6.213476476677455,246.76461684639798,coconut
100.79095794224071,40.11009529293859,54.866500976478285,16.46331285492709,47.461428177628896,6.925717479906045,120.67772168854458,wheat
95.80470962826146,69.10009046501622,68.41800754280186,18.79982448672828,62.9602005486301,5.800338001634083,126.3690391849337,maize
109.73409976134394,21.203497348655464,39.6359346092415,27.744957650979664,57.79928856081052,7.811910419498765,112.65899086904875,cotton
25.85969811967827,50.03327581354312,55.579380779269094,26.975559056784782,76.10348794720754,6.2786654320480615,65.09797739336798,mungbean
31.13663284082336,76.9091454757573,73.86096671810873,18.976123785528706,57.92828789475918,5.8079994080601995,128.303969755889,kidneybeans
26.28821333467983,43.88141850900103,51.27463657023823,25.99146112277624,72.45908088366764,6.170311292800658,106.6790982942562,blackgram
11.032939257199438,53.37476649481049,64.49965729604871,33.852388787075654,61.73413135191281,6.807544653151535,114.79378117675623,mungbean
19.612038584206445,44.92860529817228,63.49484292771092,26.83746792948984,49.04719977459489,6.247692053411635,33.52678187964783,mothbeans
32.989122133567,79.91794370329055,72.40136096049801,23.119677423908016,66.01456453003365,7.346016332577354,33.28750956853671,lentil
128.85908330936067,21.859130209382307,26.7072141918217,33.104382491261134,61.280382831959905,6.298179497536496,148.65304605053637,cotton
84.60877752924043,59.18760862359835,68.71687508874916,24.32449756693982,60.65208459725929,5.761420753480399,139.794379371642,maize
112.0915526545475,39.64610478180923,50.39090509325483,33.99379222261102,73.42862417037804,6.250562672007229,65.88227931713713,muskmelon
60.80079475760563,53.97615186723026,41.730498537506314,26.864054140681112,81.21017468155947,7.299283372898371,238.28056791884848,jute
15.272638310942682,127.51936086094679,152.59701483996903,10.90976296113924,54.4182142549498,6.178846755153374,188.1197339555641,apple
20.360258567346634,73.4244181707937,99.14101873556562,23.565372237479266,71.0350958477078,6.590585142423086,136.2072794402571,kidneybeans
46.26950579868203,43.2538719999214,56.79258775137984,30.40567182334854,78.53804174645674,7.472876676752121,178.39165096792027,papaya
70.98909435787017,59.36325499550489,68.42568941653714,25.412697473746217,88.37705711766209,6.913622482531521,230.7314300769052,jute
73.84398906151142,79.26830602579744,69.22916232035996,27.869766763612333,53.31311681854621,7.224028964545245,143.0481471462055,maize
7.8345552726235645,13.839076418556301,9.135288453540504,17.62836438549173,85.49443245218683,7.393582344563241,110.0440417861966,orange
14.01823658200001,38.31366667623874,54.12608721893343,17.709823531367554,62.19703423716473,6.2112439985151315,131.19036666588664,grapes
37.54229656597452,71.20149318201958,94.33366707196484,17.92218230461898,57.32310484931746,7.507923807193568,86.34347437890071,chickpea
80.3525933317789,31.483829214302126,50.3331486528553,35.866525160763466,58.473405498425656,7.229000628448292,36.53491268741565,muskmelon
20.387981523637915,29.638635805463885,31.2794288441045,33.79273531132512,60.717259045104086,6.654106683427089,121.07187113476954,mango
30.72103118497498,26.02083191154153,41.374825919398305,20.104124733510464,68.62497898322579,7.281990749288529,104.65583334910038,grapes
94.00501036666921,31.73528029690189,59.07307890422434,23.256788274451385,67.83256849585639,7.492361733969653,67.38952492194873,wheat
8.209862290826834,107.70119661752558,182.15929239488798,2.5411253071534867,53.11621370836431,6.565217556394755,120.88370204519839,apple
14.601503332066583,4.258345712086113,32.363462130117426,27.769016897409376,74.97796770386384,5.85181615112208,178.91314828305593,coconut
34.478673682456204,51.34946821495778,42.651909014402754,28.422255247789046,79.6276666848256,6.444525392888805,84.96965678436946,blackgram
18.554645595660077,1.8891410253743834,41.12412592634543,32.08954123428422,74.51973531322984,6.48461970134451,174.6325437341019,coconut
12.662136454354634,5.753196821863591,14.130331407939769,17.289794700009104,86.61166650228903,6.210898927160957,128.15538627281956,orange
69.47482235897928,73.41576545731586,58.244181066444085,27.871371822164143,60.59345634121907,6.835099798582941,68.59817824512014,maize
26.060433041849702,59.05970040124963,45.89460900868633,27.117458620524197,60.82994651019813,6.483101302793594,93.5846796800205,mungbean
62.09832030415894,52.5731525886012,57.49019449013654,26.470699045503434,85.30864433489543,7.116352887655858,240.33410137067946,jute
86.27820625068559,78.69843863250374,52.06874049069263,18.68465665381505,57.05467686733,6.023411367471812,82.22809191647998,maize
7.028833469413669,106.68400351062536,132.33752434061003,7.7143342552204,77.10677911091845,5.858479881633515,120.6513164929784,apple
72.98343319601081,60.99384604614194,61.88518074827766,26.345606480278345,59.71395253175864,6.397387245245062,81.37897177868948,maize
16.442053753646896,25.499927795316232,52.08052105096008,23.352666197018436,77.87062657150403,6.255936711282568,101.73082251958601,grapes
0.519220367078419,1.7997111269924138,38.59642195661451,34.722598017417106,81.1703230632165,6.059892598043903,283.30741419191196,coconut
6.98970364616202,136.86909682124264,195.30737839969555,4.837058941294923,73.9466354476404,6.149611757716848,191.7524727230348,apple
26.952559373582687,90.8650764391443,79.95582658143768,15.121031167761075,50.27115407237876,6.035544015955018,172.61940684317818,kidneybeans
82.864507578796,38.399372809808526,53.084787995758106,21.870437485575234,76.47358472808487,6.138154657924625,226.14155680266825,rice
67.9239053103896,66.95990763714829,63.91797460065008,29.664063955578445,65.21318181741167,6.199012744173638,70.268620639914,maize
125.99162910050498,22.52330297929057,19.53314640260783,29.23376496494061,66.33912881702756,6.291738253907792,76.6700997747844,cotton
12.608186820767624,16.68850025673261,15.641756994372269,31.420290286594657,69.74851350278472,6.027612149892715,81.44839223607416,mango
30.910390418027887,82.40463932037393,75.45850257311741,19.20249601807542,56.863326478696884,6.011729455774322,35.49569079175269,lentil
98.13047090103439,83.76569814825736,65.1586538859417,31.5477575128426,74.56851704616841,5.911017670578321,131.48411554087355,banana
106.49487439651014,64.7484915209812,60.643529776190505,26.281880728104618,78.50712992539967,5.870809110608315,174.83752494281828,banana
31.14613030130145,92.6851256806234,81.8572126431139,24.670352752561463,51.550061649738836,6.257193397456792,151.845394732255,kidneybeans
12.931945676049407,7.014370189085019,38.20151754341336,30.77399267133091,88.6700375340487,5.552472810274231,265.3846805312156,coconut
12.655669456441853,28.269973331557853,38.64635905344318,17.404635592733534,66.33593878713523,6.564620526759821,66.82844771016428,grapes
17.14439960997089,67.25303655638126,54.042071627028704,29.662994129398186,62.81726927365847,5.808984408009851,103.85388186900457,pigeonpeas
94.65012023993897,28.046455191391185,58.189508421235956,30.475379560582347,78.08947854562575,6.254842518079176,67.88705235625005,watermelon
71.94902294355091,78.22037735346021,57.778902765973214,23.15588175286722,71.81825626211504,7.183867133583617,76.74912760616496,maize
10.034059683526982,18.023782439092034,37.82505488411929,33.67828502164933,82.88482801651963,5.530511246601401,258.69470053490903,coconut
62.0302060997395,69.80169636217204,60.96180771111638,26.622808243140238,70.24832178338848,6.256923954438227,233.81759206857384,jute
15.98531931919936,105.33554468373038,137.73789550917147,18.441853071446634,72.53445103467749,6.384669401167118,176.9186789995928,apple
61.7292808679218,68.1178613433352,57.58803529579804,31.991931979813764,80.50351579868448,7.252106932165452,153.3133462193211,jute
22.639026449000937,65.16518010295812,66.31361402986865,27.43179980264226,71.01141269082729,5.78873972595374,66.11272584837339,blackgram
15.067762298396715,19.41581981138059,53.61303397607621,34.632026409714165,84.1454145188891,5.619645138176606,210.28802804890148,coconut
114.09461397048175,32.69657980173449,58.3153949227648,31.64202222649516,55.24829579183711,7.164227796158434,54.320454949554325,muskmelon
19.776704301809282,24.269650927747513,48.084225968002784,29.789873582559892,78.13293677954672,7.2243059165862435,140.02174821343726,grapes
1.2784632838387755,15.720311741524311,12.909486996931909,28.51301841602369,76.25891234696716,6.648323999219166,150.0755274740986,orange
43.77197862543184,38.08162666421899,53.85616787698201,32.9817979030706,78.68473393222791,6.581000131285038,184.1691768097004,papaya
18.505215708128183,38.452754666244786,55.273923205067256,32.22373507632798,42.339815992282276,5.712260038618039,99.27813458649557,pomegranate
26.313612111752406,60.84910399364428,55.45501085159766,34.902851705849415,72.22683312495452,6.556460568888253,106.32912165695029,mungbean
28.409137089681515,66.9380588033121,64.29773260908698,33.74695328649375,51.906651532717476,6.729644940415597,62.04827640493789,mothbeans
22.983144530254567,57.87039472484589,42.41846215508805,39.093528835377484,52.65400852335588,7.173247836567326,71.42193354694953,mothbeans
12.583483315191213,82.36546625851874,80.11133767386723,16.444364841550776,53.26198639354225,6.668209304173127,66.52816127136325,lentil
105.0338666420244,22.27431363752867,47.62063447286688,36.59728783502233,67.50470648235132,6.8216098642037055,60.4784266949232,muskmelon
111.86825156679598,36.88310212404595,21.23380777266755,32.986817188899764,52.76253378069225,7.658893279523329,114.24568204568416,cotton
94.21842336044028,51.109735781400715,44.22521487261976,20.978341606510014,79.83231750233665,6.210207656170849,175.98028048650227,rice
116.61907524873325,13.768381105609063,52.553403691486835,30.16842861981813,69.96301440502296,6.186447811817763,71.13337189906488,watermelon
18.545312652628184,18.638053688412064,45.38169603220656,28.057594871435043,79.19174011758888,5.779836868293423,245.4516472977134,coconut
88.59761514363026,30.93549405183854,37.867921328994754,18.926168960503823,41.54277440452751,6.744549370801854,109.68428489168892,wheat
92.4707915236055,69.69435821994509,53.842872390986,22.059210071933983,73.20209100815124,5.949231223687704,93.4950321453762,maize
102.65866423918537,14.481536403136838,54.07498145702196,36.31127216717746,50.387061478437886,6.409375740486557,30.12272932219221,muskmelon
33.183142589952375,47.10799974719946,60.32179389666618,30.657815548409964,67.87434151635063,6.274645035950628,65.95486699509964,pigeonpeas
91.40066175348227,76.76254066820704,78.66004059511785,27.44284063506354,57.885172393700316,6.876269412173084,99.38428116498528,maize
103.27875110373962,32.948465521170476,35.708074216046064,29.207632436967902,70.73216693826285,7.45937361158861,78.84855475250401,cotton
100.02939624576794,23.67838557305984,50.332841386515646,35.40611948047493,75.19123667827816,6.779475953545205,98.37139628262057,watermelon
14.259159692829817,73.91765646328666,78.01403915621651,22.488263369633064,49.534427546450225,7.241857134956862,54.66624626267581,chickpea
22.68605227177261,25.514510868516318,21.099966578799325,36.111698007410084,73.52561537696239,7.026570380406318,166.71340698013395,mango
11.68528232042317,79.6438291753266,97.08442515433708,16.053932181078054,72.93322184226513,6.114506580063989,145.5173714524338,kidneybeans
4.698971256667854,8.849418539870369,34.66356876469372,30.959415957307044,75.0108884854264,6.000763096515079,220.6876074935292,coconut
30.022465916014934,10.38296279553692,56.14655569374743,29.467395253113928,50.28899559100235,5.776491131268115,93.94653743584422,pomegranate
84.67216430935808,68.19478861109835,46.28557672937596,29.55328749808602,88.1687509574453,5.656720475130937,172.02679239473957,banana
85.44083707971845,67.60900811718244,53.47419065378173,30.36430396789492,84.84185185116489,7.044218887407812,239.06785956054708,jute
24.7859375334234,76.17158989019477,81.23750713648376,20.951316749056815,30.29771463383507,6.928190318907008,97.44494686213118,chickpea
30.589815900582924,62.78564592649623,66.99525748703837,23.557372589057863,36.81538671070545,7.67408225048588,49.54932619180873,chickpea
8.597127382224246,125.662811822604,187.2748400959324,0.11304209682369448,79.75991027044553,5.774340658493799,147.0248985659976,apple
45.54751626666603,33.79462554147453,49.41520443335405,30.826408318417855,86.41350766802141,6.676746005531394,160.36445245059878,papaya
